0.458078667451095, 0, 0, 0.458078667451095
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0.217893884281137, 0.217893884281137, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0.0032335911695183, 0, 0, 0.00325260901696465
0.00882730373604147, 0, 0, 0.0091509542273652
0.00904798548139787, 0, 0, 0.00871718658288777
0.00822659963586342, 0, 0, 0.0081993512341494
0.00800757703256878, 0, 0, 0.00807285241624277
0.00793900322828382, 0, 0, 0.0073860484583688
0.00783418075554376, 0, 0, 0.00723752424128191
0.00759664808052043, 0, 0, 0.00766657815547159
0.00752168937384245, 0, 0, 0.00709924848761444
0.00752334659227558, 0, 0, 0.00739458836014577
0.00735788862590741, 0, 0, 0.00940489020435436
0.00727973202010626, 0, 0, 0.00938757426121006
0.00667763028503251, 0, 0, 0.00907468398859273
0.00711811230362604, 0, 0, 0.00896015365804737
0.00664646427184179, 0, 0, 0.00874933422635422
0.00599613348644341, 0, 0, 0.00833073811315838
0.00576373579311928, 0, 0, 0.00799386961658318
0.00513246707069932, 0, 0, 0.00777826106385913
0.0050739874040168, 0, 0, 0.00722023708623612
0.00477328063591648, 0, 0, 0.00751350250279061
0.00477028904818865, 0, 0, 0.00705971374455134
0.00483180190369847, 0, 0, 0.00693238942778856
0.0045141353590216, 0, 0, 0.00675137082036558
0.00437283938212559, 0, 0, 0.00653086114065834
0.00441333251485684, 0, 0, 0.00651869293126887
0.00433561370609176, 0, 0, 0.00649726901199077
0.00428186728616295, 0, 0, 0.00661821714145777
0.00385104795327556, 0, 0, 0.00627704741287013
0.0040875996375057, 0, 0, 0.00613257060870559
0.00394847029522319, 0, 0, 0.00623846059458445
0.00403635107743199, 0, 0, 0.00600674260626777
0.00389766163116915, 0, 0, 0.00608501545479886
0.00389605132210387, 0, 0, 0.00592647749693792
0.00382150100316426, 0.000197879063149247, 0.000197857490771108, 0.00550260638587528
0.00377447846348491, 0.000701499120027553, 0.000657708769734492, 0.00567208430618344
0.00353616891749724, 0.000969759857968827, 0.000908769498855959, 0.00579756338563849
0.00344601751517193, 0.00109675693145999, 0.00112322799233255, 0.00551067897986775
0.00342629191998981, 0.00120178087628978, 0.00117143897052211, 0.00544802290574216
0.00322948694791395, 0.00121046412234064, 0.00120595905638323, 0.00554195131459756
0.00330073750762602, 0.00147872138084552, 0.00135305103097254, 0.00551112602643575
0.00324492938526511, 0.0015074499510041, 0.00140864087791915, 0.00536994229105045
0.00332566751584757, 0.00143428367506986, 0.00166394007752687, 0.00525932162937675
0.00319853589892539, 0.00140632501823367, 0.00153085998821356, 0.00522403441806178
0.00309001608387811, 0.00150162022059655, 0.00141901397135501, 0.00521448463901652
0.00317264286409223, 0.0015958480173983, 0.00172613356607323, 0.00502570196606359
0.00297985475997248, 0.00152743810528189, 0.00164517857777516, 0.00509872075305456
0.00309291208142744, 0.00165890569844539, 0.00177226700159105, 0.00498422440500699
0.00320806694094167, 0.00179360606614897, 0.00167236896328936, 0.00473692934165983
0.00299606943262376, 0.00193203036531039, 0.00184042300826202, 0.00491452571946682
0.00290980230558073, 0.00169297791331654, 0.00174810627454732, 0.00474956295050946
0.00285164818442194, 0.00175467802567138, 0.001799734388247, 0.00483260231309704
0.00283080646356032, 0.0018275203349573, 0.00188534920446488, 0.00479330299485221
0.00285584195467103, 0.00163900054060144, 0.00184210918949543, 0.0046781203652276
0.00285119532507548, 0.00181118050919554, 0.00192304369932671, 0.00465461982550579
0.00253632364265415, 0.00176541535053372, 0.00198076493794097, 0.00441953381880478
0.00251175901576801, 0.00179266377360163, 0.00175496533392097, 0.0046706842560204
0.00262846222336376, 0.00165911734933346, 0.0018008768047488, 0.00441209984224351
0.00268415391811511, 0.0018343223047606, 0.0016018064716334, 0.00460724020734365
0.00269015452739369, 0.00176468323518471, 0.00183198370491541, 0.00426551237049642
0.00256833626466478, 0.00181887567915664, 0.00165612088450345, 0.00430025710516345
0.00240151761588406, 0.00189839059297683, 0.001813008794526, 0.00453792967027478
0.00258525377481677, 0.00182474000630763, 0.00181933880179492, 0.00424880793793903
0.00227594577231399, 0.00184104709606484, 0.00178069558390273, 0.00424429298193487
0.00254136234580727, 0.00194047865505676, 0.00183927415463171, 0.00448536746881017
0.00245485890017801, 0.00176338335510038, 0.00175890303182895, 0.00444040167873747
0.00231973413267714, 0.00181803447590448, 0.002116422128272, 0.00434826089166031
0.00251160586679738, 0.00196767297647155, 0.00194788800988281, 0.00435665452418679
0.00237647353976622, 0.00204092089500066, 0.00199281380578147, 0.00425968098227751
0.00218509960498124, 0.00189793577120711, 0.00205709055086523, 0.00405465331667136
0.00240887760852914, 0.00183208751364122, 0.00194566226891539, 0.00415191507463038
0.00229280334131661, 0.00187011479654825, 0.00182407307657322, 0.004220741151764
0.00226317888558201, 0.00200465074984817, 0.001736282476822, 0.00399055856663773
0.00239108406299539, 0.00185647165037042, 0.00180723332629662, 0.00385873300331098
0.00221923905307124, 0.00167901622731853, 0.00196075696452904, 0.00380647614693202
0.00224415688378946, 0.00177115983034023, 0.00192501707413902, 0.00414224535231619
0.00221527249711954, 0.0018039083155099, 0.00169820435448624, 0.00409987163807758
0.0019907256732552, 0.0018746925108887, 0.00184554791301139, 0.00403526604036663
0.00201796178071508, 0.00192029165850353, 0.00200121724513956, 0.00404868940424075
0.00211011379443395, 0.0019017868713866, 0.00190775594343108, 0.00383236158608088
